,id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,marital_status,car,children_number
258,258,43,0,2,600.0,1,1,2.0,5.0,3,3.0,7,0,3,3.0,300000,0,1,0,1
259,259,47,1,2,780.0,1,0,2.0,5.0,3,3.0,5,1,4,3.0,319680,0,2,0,1
260,260,40,0,1,540.0,1,1,2.0,5.0,3,3.0,3,1,3,3.0,337515,0,2,1,1
261,261,45,0,1,840.0,2,1,2.0,3.0,4,4.0,3,0,2,0.0,320000,0,2,0,0
262,262,40,1,1,1020.0,1,1,2.0,3.0,0,3.0,4,0,2,4.0,300000,0,1,1,0
263,263,39,1,1,780.0,2,1,2.0,1.0,0,3.0,2,0,2,4.0,300000,0,1,0,0
264,264,39,1,2,780.0,2,1,2.0,2.0,3,3.0,1,0,2,3.0,293745,0,3,1,0
265,265,40,0,3,600.0,1,1,2.0,2.0,3,3.0,3,0,1,3.0,331935,0,0,0,0
266,266,32,1,1,540.0,2,0,2.0,3.0,0,3.0,1,0,2,4.0,264420,1,3,0,0
267,267,30,0,2,900.0,2,1,2.0,1.0,0,3.0,2,0,2,4.0,265020,1,3,1,0
268,268,51,1,2,480.0,1,1,2.0,2.0,1,3.0,2,0,2,4.0,405225,0,0,0,0
269,269,39,0,3,660.0,2,1,2.0,5.0,3,3.0,2,0,2,3.0,333015,0,0,0,0
270,270,35,1,1,660.0,2,0,2.0,5.0,3,3.0,2,0,2,4.0,340275,0,0,0,1
271,271,39,0,1,480.0,2,1,2.0,3.0,0,3.0,1,0,1,4.0,300000,0,2,0,0
272,272,40,1,2,480.0,1,1,2.0,3.0,0,3.0,1,0,2,4.0,270000,0,3,0,0
273,273,51,0,2,540.0,2,1,2.0,3.0,4,3.0,1,0,1,0.0,300000,0,3,0,0
274,274,48,1,2,1380.0,2,0,2.0,4.0,3,3.0,2,0,2,3.0,363255,0,0,1,1
275,275,52,0,3,600.0,2,0,2.0,4.0,0,3.0,3,0,1,4.0,266460,1,3,0,0
276,276,39,1,2,900.0,2,1,2.0,4.0,3,3.0,5,0,1,3.0,400000,0,1,1,0
277,277,30,0,1,540.0,0,1,2.0,4.0,0,3.0,7,1,1,4.0,268770,1,1,0,0
278,278,49,0,2,540.0,1,0,2.0,3.0,4,3.0,5,1,1,0.0,285540,0,2,0,0
279,279,30,1,2,960.0,1,0,2.0,3.0,1,3.0,2,0,1,4.0,463860,0,1,1,0
280,280,55,0,1,960.0,2,1,2.0,4.0,2,3.0,3,0,2,1.0,340590,0,1,1,0
281,281,40,0,1,900.0,2,1,2.0,4.0,0,3.0,3,0,2,4.0,262995,0,3,0,0
282,282,50,1,1,960.0,1,1,2.0,3.0,2,3.0,5,0,2,1.0,489660,0,2,1,0
283,283,46,1,2,300.0,1,1,3.0,4.0,1,3.0,2,0,1,2.0,404640,0,2,0,0
284,284,39,1,2,540.0,2,0,3.0,4.0,0,3.0,3,0,2,4.0,311865,0,3,0,2
285,285,42,0,2,600.0,2,1,3.0,4.0,4,4.0,3,0,2,0.0,495150,0,2,1,2
286,286,30,0,2,900.0,1,1,3.0,4.0,2,3.0,2,0,1,1.0,400000,0,2,1,2
287,287,40,0,2,480.0,2,1,3.0,4.0,1,3.0,3,0,1,2.0,342195,0,1,0,2
288,288,39,0,2,600.0,1,1,3.0,4.0,3,3.0,3,0,2,3.0,347145,0,0,0,0
289,289,50,0,3,1920.0,1,1,3.0,4.0,2,3.0,5,0,2,1.0,525795,0,1,0,2
290,290,57,1,2,360.0,0,0,3.0,4.0,1,3.0,5,0,2,2.0,525735,0,1,0,0
291,291,39,1,2,840.0,1,0,3.0,4.0,1,4.0,2,0,2,2.0,375135,0,3,1,0
292,292,46,0,2,480.0,2,0,3.0,4.0,3,3.0,2,0,2,3.0,357540,0,0,0,0
293,293,42,0,2,720.0,2,1,3.0,4.0,1,4.0,3,0,1,2.0,484320,1,2,1,0
294,294,41,0,2,780.0,1,1,3.0,4.0,4,3.0,2,0,1,2.0,416505,0,2,1,2
295,295,39,0,2,360.0,1,1,3.0,4.0,2,3.0,3,0,2,1.0,466890,0,0,0,2
296,296,26,0,2,780.0,2,0,3.0,4.0,3,3.0,3,0,2,3.0,350000,0,0,0,0
297,297,54,0,2,960.0,2,1,3.0,4.0,1,4.0,5,0,2,2.0,384840,0,3,1,0
298,298,30,0,2,840.0,1,1,3.0,4.0,1,4.0,5,0,2,2.0,440220,0,2,0,2
299,299,39,0,2,1860.0,2,1,3.0,4.0,3,3.0,2,0,1,3.0,310000,0,1,0,2
300,300,30,1,2,1320.0,1,1,3.0,4.0,1,3.0,3,0,2,2.0,397965,1,0,0,2
301,301,35,1,3,480.0,2,1,3.0,4.0,1,3.0,2,0,1,2.0,300000,0,2,0,2
302,302,30,1,2,840.0,2,0,3.0,4.0,1,4.0,3,0,2,2.0,355635,0,3,0,0
303,303,29,1,3,600.0,1,0,3.0,4.0,0,3.0,3,1,2,4.0,311505,1,2,0,0
304,304,40,0,2,1740.0,2,1,3.0,4.0,1,4.0,7,1,2,2.0,388080,1,3,0,0
305,305,42,0,1,900.0,1,1,2.0,3.0,0,3.0,5,0,2,4.0,259020,0,3,0,0
306,306,39,0,2,780.0,1,1,2.0,3.0,4,3.0,3,0,2,2.0,442155,0,3,0,0
307,307,28,0,1,960.0,1,1,2.0,3.0,0,3.0,7,0,2,4.0,265350,1,3,0,0
308,308,39,1,2,960.0,2,1,2.0,3.0,0,3.0,2,0,2,4.0,263880,0,3,0,0
309,309,39,0,1,840.0,0,1,3.0,4.0,2,4.0,6,0,2,0.0,530000,0,1,0,2
310,310,35,0,1,960.0,2,0,3.0,4.0,0,3.0,2,0,1,4.0,315600,0,3,0,2
311,311,53,0,1,1680.0,1,1,3.0,4.0,3,3.0,6,0,2,3.0,334470,0,2,0,2
312,312,25,0,1,840.0,1,1,3.0,4.0,0,3.0,3,0,2,4.0,300000,0,3,1,0
313,313,39,1,1,480.0,2,0,3.0,4.0,1,4.0,3,0,1,2.0,405705,0,0,1,2
314,314,30,0,1,1320.0,1,1,3.0,4.0,3,3.0,7,0,2,3.0,309000,0,2,0,2
315,315,39,1,1,540.0,1,1,3.0,4.0,3,3.0,3,0,2,3.0,317640,0,2,0,2
316,316,55,0,1,360.0,1,1,3.0,4.0,1,3.0,2,0,2,2.0,365370,0,2,0,2
317,317,39,1,1,840.0,2,1,3.0,4.0,0,3.0,3,0,2,4.0,260000,0,2,0,0
318,318,30,1,1,780.0,2,0,4.0,4.0,0,3.0,3,0,2,4.0,314445,0,2,1,0
319,319,34,0,1,420.0,1,1,3.0,4.0,0,3.0,3,0,2,4.0,300000,0,1,0,0
320,320,36,0,1,900.0,2,1,3.0,4.0,0,3.0,7,0,2,4.0,300000,0,3,0,2
321,321,40,0,1,720.0,1,1,3.0,4.0,0,4.0,3,0,2,4.0,273990,0,3,0,2
322,322,39,1,1,780.0,1,1,3.0,4.0,3,3.0,3,0,1,1.0,511500,0,1,1,0
323,323,37,0,1,600.0,2,1,3.0,4.0,0,3.0,7,0,2,4.0,311820,0,2,1,2
324,324,31,0,1,540.0,2,1,3.0,4.0,0,3.0,3,0,2,4.0,339645,1,0,0,2
325,325,38,0,2,780.0,2,1,3.0,5.0,3,3.0,7,0,2,3.0,323835,0,2,0,2
326,326,35,0,2,1920.0,2,1,3.0,4.0,3,3.0,3,0,2,3.0,337710,0,0,0,0
327,327,39,0,2,720.0,2,1,3.0,4.0,3,3.0,5,0,2,3.0,326805,0,0,0,0
328,328,41,0,2,960.0,1,1,3.0,4.0,3,3.0,2,0,1,3.0,413760,0,2,1,0
329,329,27,0,2,420.0,1,1,3.0,5.0,3,3.0,3,0,2,3.0,403365,0,3,0,2
330,330,39,0,2,480.0,1,1,3.0,4.0,3,3.0,3,0,2,2.0,317565,0,2,0,0
331,331,53,0,2,900.0,2,0,3.0,4.0,1,3.0,4,0,2,2.0,391065,0,1,1,0
332,332,39,0,3,1680.0,1,1,3.0,4.0,3,3.0,2,0,1,3.0,347580,0,2,1,2
333,333,39,1,2,960.0,2,1,3.0,4.0,3,3.0,7,0,1,3.0,342060,0,0,0,2
334,334,39,0,2,540.0,2,1,4.0,4.0,1,3.0,3,0,2,2.0,396195,0,2,1,0
335,335,30,0,1,480.0,1,0,3.0,4.0,0,3.0,2,1,2,4.0,357570,0,2,0,0
336,336,23,0,1,840.0,1,1,3.0,4.0,0,3.0,7,1,2,4.0,306435,0,3,0,0
337,337,30,0,2,540.0,2,0,3.0,6.0,0,3.0,3,1,1,4.0,263625,0,1,0,0
338,338,32,0,2,600.0,0,1,3.0,4.0,0,3.0,3,1,1,4.0,416040,1,1,0,2
339,339,48,0,2,600.0,1,1,3.0,4.0,3,3.0,3,1,1,3.0,395340,0,1,0,0
340,340,60,1,2,840.0,1,1,3.0,4.0,1,3.0,5,1,2,2.0,400000,1,3,0,2
341,341,32,0,1,1380.0,2,0,3.0,4.0,3,3.0,3,0,1,3.0,300000,0,2,0,0
342,342,36,0,1,600.0,2,0,3.0,4.0,0,3.0,5,0,1,4.0,320820,0,1,0,2
343,343,30,0,1,420.0,1,1,3.0,4.0,0,3.0,5,0,2,4.0,336105,0,1,0,2
344,344,39,1,2,1980.0,2,1,3.0,4.0,3,3.0,5,0,1,3.0,502845,0,2,0,2
345,345,22,0,2,600.0,1,1,3.0,4.0,0,3.0,2,0,2,4.0,299565,1,3,0,2
346,346,38,0,2,840.0,1,1,3.0,4.0,3,3.0,3,0,2,3.0,358320,0,2,1,0
347,347,39,0,2,840.0,1,1,3.0,4.0,1,3.0,2,0,1,2.0,400000,0,3,1,2
348,348,39,0,2,420.0,2,1,2.0,3.0,0,3.0,1,0,3,4.0,267720,0,2,0,0
349,349,56,0,3,600.0,1,0,2.0,5.0,1,3.0,3,0,1,2.0,402315,0,2,1,0
350,350,39,0,1,600.0,0,0,2.0,4.0,2,4.0,1,0,3,1.0,510480,0,1,1,0
351,351,20,1,2,540.0,0,0,3.0,5.0,0,3.0,2,0,2,4.0,304380,0,3,1,0
352,352,50,0,2,1740.0,1,0,3.0,5.0,3,3.0,3,0,2,3.0,350355,0,1,0,2
353,353,39,0,1,1920.0,2,1,4.0,4.0,0,3.0,3,0,2,4.0,449325,0,1,0,3
354,354,39,0,3,840.0,1,1,3.0,4.0,4,3.0,3,0,1,0.0,561525,0,2,0,0
355,355,39,0,2,480.0,1,1,3.0,4.0,4,3.0,3,0,3,0.0,495570,0,0,1,0
356,356,52,1,2,420.0,1,1,3.0,5.0,2,3.0,2,1,1,2.0,424770,0,1,1,2
357,357,59,0,2,1680.0,2,1,2.0,4.0,2,3.0,3,0,2,1.0,535065,0,1,0,0
358,358,52,0,2,960.0,2,1,2.0,3.0,3,3.0,1,0,2,3.0,315090,0,2,1,1
359,359,26,1,2,1020.0,2,0,2.0,3.0,0,3.0,2,0,2,4.0,262950,1,3,1,1
360,360,21,1,2,780.0,1,0,2.0,4.0,3,3.0,3,0,2,3.0,313950,0,3,0,1
361,361,30,0,3,780.0,2,0,2.0,3.0,1,3.0,2,0,1,2.0,358575,0,2,0,1
362,362,32,1,2,900.0,1,1,2.0,3.0,3,3.0,1,0,2,4.0,297360,0,2,1,1
363,363,39,0,3,840.0,2,1,2.0,3.0,3,3.0,3,0,2,3.0,340000,0,0,0,1
364,364,42,1,2,900.0,2,1,2.0,3.0,3,3.0,2,0,2,3.0,360195,0,1,0,1
365,365,28,0,2,480.0,2,1,2.0,3.0,0,3.0,2,0,1,4.0,259110,0,2,1,1
366,366,34,1,2,780.0,2,1,2.0,3.0,3,3.0,2,0,2,3.0,315600,0,3,0,0
367,367,30,0,2,1440.0,2,1,2.0,3.0,3,3.0,2,0,2,3.0,296820,0,3,0,0
368,368,30,1,3,780.0,2,0,2.0,3.0,3,3.0,2,0,2,3.0,307260,0,3,1,1
369,369,39,1,2,1680.0,1,1,2.0,3.0,3,3.0,3,0,2,3.0,311640,0,1,0,0
370,370,44,0,1,660.0,2,1,3.0,5.0,0,4.0,7,0,2,4.0,420000,0,0,0,2
371,371,39,1,1,1020.0,2,0,3.0,5.0,0,3.0,3,0,2,4.0,305640,0,2,1,0
372,372,51,1,1,480.0,1,0,3.0,3.0,2,3.0,1,0,1,1.0,280000,0,1,1,0
373,373,51,1,2,840.0,0,0,3.0,3.0,1,3.0,5,0,2,2.0,393915,0,1,0,0
374,374,47,0,1,480.0,1,0,3.0,3.0,2,3.0,4,0,2,1.0,498870,0,1,1,0
375,375,39,0,1,600.0,2,1,3.0,3.0,0,3.0,1,0,2,4.0,253725,1,3,0,0
376,376,33,0,1,1020.0,2,0,3.0,3.0,0,3.0,2,0,1,4.0,255615,0,3,0,0
377,377,22,1,2,840.0,2,1,3.0,3.0,0,3.0,2,0,2,4.0,256905,1,3,0,0
378,378,28,0,2,600.0,1,0,3.0,3.0,0,3.0,3,0,1,4.0,306360,0,1,1,0
379,379,33,0,2,1320.0,1,1,3.0,4.0,3,3.0,3,0,2,4.0,302520,0,1,0,0
380,380,45,1,1,420.0,2,0,3.0,3.0,0,3.0,5,0,2,4.0,259635,0,2,0,0
381,381,32,0,1,900.0,0,0,3.0,3.0,0,3.0,5,0,1,4.0,264540,0,1,0,0
382,382,53,0,2,960.0,1,1,3.0,4.0,0,3.0,5,1,2,4.0,270000,1,3,1,0
383,383,50,0,2,840.0,1,1,2.0,3.0,0,3.0,1,1,4,4.0,249570,1,3,1,0
384,384,33,0,1,480.0,1,1,3.0,5.0,1,3.0,5,1,1,2.0,460000,0,2,0,0
385,385,44,0,2,480.0,1,0,3.0,5.0,3,3.0,7,0,2,3.0,300000,0,1,0,2
386,386,33,0,2,1860.0,2,1,3.0,5.0,3,3.0,3,0,2,3.0,300000,0,0,0,0
387,387,40,0,2,540.0,0,1,3.0,5.0,3,3.0,5,0,1,3.0,421080,0,2,0,2
388,388,39,0,2,660.0,2,1,3.0,5.0,3,3.0,3,0,2,3.0,300000,0,2,1,0
389,389,44,0,2,540.0,1,0,2.0,3.0,1,3.0,4,1,2,2.0,440000,0,2,1,1
390,390,41,0,2,660.0,2,0,3.0,5.0,3,3.0,3,0,1,3.0,321825,0,1,1,0
391,391,39,1,1,540.0,1,0,2.0,3.0,0,3.0,2,0,2,3.0,270000,0,3,0,1
392,392,33,1,1,960.0,1,0,2.0,3.0,0,3.0,2,0,1,4.0,251910,0,1,1,1
393,393,31,1,1,540.0,1,1,2.0,3.0,0,3.0,7,0,2,4.0,263820,0,2,1,0
394,394,37,0,1,480.0,1,0,2.0,3.0,3,3.0,5,0,1,3.0,264855,0,0,0,1
395,395,39,0,1,540.0,1,1,2.0,3.0,0,3.0,2,0,1,4.0,262680,0,3,1,1
396,396,41,0,1,540.0,2,0,2.0,3.0,3,3.0,4,0,2,3.0,344310,0,0,0,1
397,397,56,1,1,960.0,2,0,2.0,3.0,2,4.0,1,0,1,1.0,430815,0,0,1,1
398,398,49,0,1,1380.0,2,0,2.0,3.0,1,3.0,1,0,2,2.0,523905,0,2,1,1
399,399,37,1,2,480.0,2,0,2.0,3.0,0,3.0,2,0,4,4.0,262890,1,3,0,0
400,400,39,0,1,1500.0,2,1,2.0,1.0,0,3.0,3,0,4,4.0,297810,0,2,1,0
401,401,25,1,1,900.0,2,1,2.0,3.0,0,3.0,2,0,4,4.0,252270,1,2,1,0
402,402,39,1,2,1080.0,2,1,2.0,3.0,3,3.0,5,0,4,3.0,355671,0,2,0,0
403,403,33,1,2,540.0,2,1,2.0,3.0,0,3.0,1,0,3,4.0,250000,0,2,0,0
404,404,40,1,2,960.0,2,1,2.0,3.0,0,3.0,1,0,4,4.0,262275,0,1,0,0
405,405,50,0,1,2100.0,2,1,2.0,3.0,4,3.0,6,0,5,0.0,470160,0,2,1,0
406,406,33,0,1,600.0,1,1,2.0,4.0,3,4.0,3,0,4,3.0,315840,0,0,0,0
407,407,32,0,1,480.0,1,1,2.0,1.0,0,3.0,2,0,4,4.0,258990,0,2,0,0
408,408,30,0,2,900.0,1,0,2.0,3.0,3,3.0,2,0,4,3.0,339180,0,1,0,0
409,409,38,1,1,780.0,1,1,2.0,3.0,3,3.0,5,0,4,3.0,310000,0,1,0,0
410,410,39,0,1,480.0,1,1,2.0,1.0,2,4.0,3,0,5,1.0,479325,0,2,0,0
411,411,23,0,1,780.0,2,0,3.0,5.0,0,3.0,6,0,1,4.0,315705,0,3,1,0
412,412,45,1,1,780.0,2,0,2.0,3.0,3,3.0,3,1,1,3.0,337905,0,1,1,0
413,413,25,1,2,720.0,2,0,3.0,5.0,3,3.0,3,0,2,3.0,420000,0,0,0,2
414,414,37,1,2,480.0,2,0,2.0,3.0,3,3.0,4,0,4,3.0,312855,0,2,0,0
415,415,28,1,3,780.0,2,0,2.0,3.0,3,3.0,3,0,4,3.0,298635,0,2,0,1
416,416,28,0,2,780.0,2,0,2.0,3.0,3,3.0,3,0,3,3.0,296220,0,2,0,0
417,417,30,1,2,780.0,2,0,2.0,3.0,3,3.0,1,0,4,3.0,296925,0,0,1,1
418,418,33,0,2,1020.0,0,1,2.0,3.0,3,3.0,3,0,4,3.0,258300,0,3,1,1
419,419,24,0,2,780.0,2,0,2.0,3.0,0,3.0,3,0,4,4.0,255210,1,1,0,1
420,420,48,1,3,420.0,0,1,2.0,3.0,1,3.0,2,0,3,2.0,311190,0,0,1,1
421,421,39,0,2,1620.0,2,0,2.0,3.0,3,3.0,1,0,4,3.0,326130,0,2,0,0
422,422,41,1,2,1260.0,2,1,2.0,3.0,3,3.0,2,0,3,3.0,325890,0,0,1,1
423,423,40,0,2,960.0,2,0,2.0,3.0,3,3.0,1,0,3,3.0,308400,0,2,1,1
424,424,30,0,3,960.0,1,1,2.0,3.0,3,3.0,3,0,4,3.0,346485,0,2,1,0
425,425,39,1,2,480.0,1,0,2.0,3.0,3,3.0,2,0,4,3.0,254760,0,3,1,0
426,426,39,1,2,780.0,1,1,2.0,3.0,3,3.0,3,0,3,3.0,292860,0,2,1,1
427,427,40,0,2,720.0,1,0,2.0,3.0,3,3.0,1,0,4,3.0,332295,0,2,0,1
428,428,32,1,2,1680.0,1,1,2.0,3.0,3,3.0,3,0,4,3.0,344010,0,2,0,1
429,429,31,1,2,900.0,1,1,2.0,3.0,1,3.0,2,0,4,2.0,328215,0,2,1,1
430,430,39,1,2,780.0,1,0,2.0,3.0,3,3.0,5,0,4,3.0,294450,0,3,0,0
431,431,39,1,2,780.0,2,1,2.0,4.0,1,3.0,2,1,3,2.0,400000,0,2,1,0
432,432,46,0,2,720.0,2,0,2.0,3.0,0,3.0,5,1,3,4.0,346545,1,1,0,0
433,433,31,1,2,660.0,2,1,2.0,3.0,0,3.0,2,1,3,4.0,269355,1,2,0,1
434,434,55,1,2,600.0,2,1,2.0,3.0,2,4.0,6,1,4,1.0,426510,0,2,0,1
435,435,31,0,2,660.0,2,0,3.0,5.0,0,3.0,1,0,1,4.0,264465,0,2,1,0
436,436,30,1,1,1440.0,1,1,2.0,6.0,0,3.0,3,0,2,4.0,349950,1,0,1,0
437,437,20,0,2,1320.0,1,0,2.0,3.0,3,3.0,5,1,4,3.0,332220,0,2,1,0
438,438,30,0,1,660.0,2,1,3.0,5.0,0,3.0,3,0,2,4.0,315510,0,2,0,0
439,439,20,0,1,1020.0,2,1,3.0,5.0,0,3.0,3,0,2,4.0,318675,0,2,0,2
440,440,46,0,2,1020.0,1,0,3.0,5.0,2,3.0,5,0,3,3.0,442125,0,2,1,0
441,441,39,1,1,780.0,2,1,2.0,3.0,3,3.0,3,0,4,3.0,291795,1,2,0,1
442,442,30,0,1,600.0,0,0,2.0,3.0,0,3.0,3,0,3,4.0,332985,0,2,0,0
443,443,39,0,1,840.0,0,1,2.0,3.0,0,4.0,2,0,4,4.0,263940,0,2,0,1
444,444,26,1,1,960.0,2,1,2.0,3.0,0,3.0,2,0,3,4.0,251370,0,2,0,0
445,445,39,1,1,780.0,2,0,2.0,3.0,3,3.0,3,0,4,3.0,295905,0,2,0,0
446,446,41,1,2,780.0,1,0,2.0,4.0,3,3.0,1,0,3,3.0,302775,0,1,0,1
447,447,47,1,1,780.0,1,1,2.0,3.0,3,3.0,3,0,4,3.0,297540,0,3,0,0
448,448,49,0,1,540.0,1,0,2.0,3.0,1,3.0,1,0,4,2.0,364860,0,2,1,1
449,449,40,1,1,780.0,1,1,2.0,3.0,3,3.0,1,0,4,3.0,311955,0,3,1,1
450,450,39,1,1,840.0,1,0,2.0,3.0,3,3.0,4,0,4,3.0,309885,0,1,0,1
451,451,30,0,1,960.0,1,1,2.0,3.0,3,3.0,2,0,4,3.0,261030,0,2,1,0
452,452,39,0,1,1740.0,1,1,2.0,3.0,3,3.0,3,0,4,3.0,317820,0,2,0,0
453,453,40,1,2,540.0,1,1,2.0,4.0,0,3.0,4,0,3,4.0,508050,1,3,0,0
454,454,50,0,2,900.0,1,1,2.0,3.0,4,3.0,4,0,3,0.0,500505,0,3,1,0
455,455,56,0,1,420.0,1,1,2.0,3.0,4,3.0,6,0,4,0.0,509760,0,3,1,0
456,456,36,0,1,780.0,2,0,3.0,6.0,0,3.0,3,0,2,4.0,319785,0,2,0,2
457,457,40,1,1,900.0,2,1,2.0,3.0,4,3.0,5,0,2,2.0,503670,0,1,0,0
458,458,41,0,1,1320.0,1,0,1.0,4.0,3,3.0,3,0,1,3.0,317055,0,1,0,0
459,459,39,0,1,960.0,1,1,2.0,3.0,4,3.0,6,1,5,0.0,503745,0,2,0,0
460,460,54,0,2,540.0,0,0,3.0,4.0,1,3.0,5,0,1,1.0,440685,0,1,1,0
461,461,39,0,2,840.0,1,0,3.0,4.0,0,3.0,3,0,1,4.0,316215,0,1,0,0
462,462,38,1,2,960.0,2,0,2.0,4.0,3,3.0,3,0,1,3.0,300000,0,1,0,1
463,463,39,1,2,480.0,2,0,2.0,4.0,0,3.0,3,0,2,4.0,319125,0,2,0,1
464,464,41,0,2,600.0,2,1,3.0,4.0,0,3.0,2,0,2,4.0,325980,0,3,0,0
465,465,24,1,2,900.0,2,1,2.0,4.0,0,3.0,2,0,2,4.0,312570,0,3,0,1
466,466,32,0,2,540.0,2,0,2.0,4.0,3,3.0,3,0,1,3.0,320000,0,3,0,1
467,467,47,0,2,480.0,1,1,3.0,4.0,1,3.0,5,0,1,2.0,417495,1,1,0,2
468,468,32,1,3,480.0,1,1,2.0,4.0,3,3.0,3,0,2,3.0,341280,0,0,0,0
469,469,39,0,2,780.0,2,1,3.0,4.0,1,3.0,2,0,2,2.0,354930,1,0,1,0
470,470,32,1,3,900.0,2,1,3.0,5.0,0,3.0,1,0,1,4.0,260805,1,3,0,0
471,471,32,1,3,1560.0,2,1,2.0,4.0,3,3.0,3,0,2,3.0,321270,0,3,0,1
472,472,37,1,2,1020.0,2,0,2.0,4.0,1,3.0,2,0,1,2.0,395160,0,1,1,0
473,473,30,0,3,1080.0,2,0,3.0,4.0,3,3.0,7,0,2,3.0,309990,0,3,1,2
474,474,45,0,2,600.0,2,1,2.0,4.0,3,3.0,3,0,2,3.0,325785,0,3,0,0
475,475,39,0,1,600.0,0,1,4.0,5.0,4,3.0,3,0,1,0.0,464160,0,3,0,0
476,476,42,0,2,600.0,2,1,2.0,4.0,3,3.0,3,0,1,3.0,300000,0,1,0,0
477,477,39,1,2,1920.0,0,1,2.0,4.0,0,3.0,3,1,2,4.0,320000,0,3,0,1
478,478,39,0,2,840.0,1,1,2.0,4.0,0,3.0,5,1,2,4.0,273030,1,1,1,1
479,479,55,1,2,420.0,2,1,3.0,4.0,1,3.0,2,1,2,2.0,402840,1,2,0,0
480,480,39,1,2,960.0,2,0,2.0,4.0,0,3.0,2,1,1,4.0,300000,0,3,1,0
481,481,39,0,1,780.0,2,0,3.0,4.0,2,3.0,2,0,1,1.0,449175,0,3,1,0
482,482,39,0,1,960.0,2,1,2.0,4.0,0,3.0,2,0,2,4.0,272550,0,1,1,1
483,483,28,1,1,480.0,1,1,3.0,4.0,3,3.0,3,0,1,3.0,332310,0,1,0,0
484,484,39,1,1,1920.0,1,1,2.0,5.0,3,3.0,3,0,1,3.0,357195,0,0,0,0
485,485,37,0,3,900.0,2,1,2.0,5.0,4,3.0,6,0,4,0.0,519240,1,2,1,1
486,486,28,0,2,480.0,0,1,3.0,4.0,2,3.0,2,0,3,1.0,337065,0,3,1,2
487,487,26,0,3,540.0,0,1,3.0,4.0,0,3.0,2,0,3,4.0,297315,0,1,1,2
488,488,39,0,2,1920.0,2,1,3.0,4.0,1,3.0,5,0,4,2.0,357720,0,2,1,0
489,489,29,0,2,420.0,2,1,3.0,4.0,1,3.0,5,0,3,2.0,429165,0,2,1,2
490,490,51,0,1,660.0,2,0,2.0,4.0,2,4.0,5,0,3,1.0,558465,0,2,0,0
491,491,39,0,2,840.0,1,0,3.0,4.0,3,3.0,3,0,3,3.0,330000,0,2,0,2
492,492,31,1,3,1800.0,1,1,3.0,4.0,3,3.0,3,0,4,3.0,333150,0,2,1,2
493,493,40,0,2,1980.0,1,1,3.0,4.0,3,3.0,5,0,3,3.0,357060,0,1,0,0
494,494,50,0,1,960.0,1,1,2.0,4.0,2,3.0,2,0,3,1.0,525060,0,2,1,0
495,495,46,0,2,840.0,1,1,3.0,4.0,2,3.0,3,0,1,1.0,544740,0,3,0,2
496,496,41,0,2,480.0,1,1,3.0,4.0,1,3.0,3,0,1,2.0,434460,1,0,1,2
497,497,38,1,2,1920.0,2,0,3.0,4.0,3,4.0,3,0,2,3.0,347820,0,3,1,2
498,498,34,1,2,1320.0,2,0,2.0,4.0,3,3.0,5,0,2,3.0,334605,0,2,1,1
499,499,45,1,3,1320.0,1,1,2.0,4.0,3,3.0,3,0,2,3.0,367320,0,0,0,1
500,500,30,0,2,960.0,2,1,3.0,4.0,1,4.0,5,0,2,2.0,349230,0,3,0,2
501,501,39,1,2,840.0,2,1,2.0,5.0,0,3.0,2,0,2,4.0,336195,0,2,1,1
502,502,42,1,2,720.0,2,1,2.0,4.0,2,3.0,2,0,2,2.0,406920,0,1,1,0
503,503,23,0,2,420.0,2,1,3.0,4.0,1,3.0,3,0,2,2.0,315540,0,1,0,0
504,504,35,0,2,1260.0,2,0,2.0,4.0,3,3.0,2,0,2,3.0,331560,0,1,0,1
505,505,55,0,2,900.0,1,0,3.0,4.0,3,4.0,7,0,2,3.0,356880,0,1,0,2
506,506,39,0,3,1380.0,2,0,2.0,4.0,3,3.0,3,0,1,3.0,357285,0,1,1,1
507,507,40,1,2,300.0,2,1,3.0,4.0,1,3.0,7,0,2,2.0,500000,0,2,0,0
508,508,39,0,2,720.0,0,0,3.0,4.0,2,3.0,5,0,2,1.0,500000,0,1,1,2
509,509,41,0,2,540.0,1,0,2.0,4.0,3,3.0,3,0,2,3.0,375045,0,0,1,1
510,510,41,0,2,1680.0,2,1,2.0,4.0,3,3.0,2,0,2,3.0,366735,0,2,0,1
511,511,40,0,2,900.0,1,1,3.0,4.0,3,3.0,7,0,2,3.0,378840,0,0,0,2
512,512,36,0,2,480.0,2,1,3.0,4.0,2,3.0,2,0,1,4.0,268755,1,1,0,2
513,513,46,0,2,780.0,0,0,2.0,4.0,3,3.0,4,0,2,3.0,292890,0,3,0,1
514,514,52,1,2,1020.0,2,1,3.0,4.0,1,3.0,2,0,2,2.0,406845,0,1,0,0
515,515,40,0,2,1800.0,2,0,2.0,4.0,3,4.0,2,0,2,3.0,452985,0,3,0,0
516,516,31,0,2,780.0,2,0,2.0,4.0,3,3.0,2,0,2,3.0,349455,0,0,0,1
517,517,42,0,2,720.0,2,1,3.0,4.0,3,4.0,7,0,2,3.0,328080,0,0,0,2
